label,text
true,"The top 10 most well-paid CEOs in America received a combined $770 million in 2010, while the average American workers wage rose just 2 percent."
false,"Statistically, law-enforcement officers die 10 years earlier than the general population."
false,Suicide comes from federal government largesse saying you are not worth anything but you are going to get something for nothing.
true,We havent had control of the House for the last two years and its been malfunctioning. We had 109 sessions scheduled and held 49.
false,The U.N. Arms Treatyinfringes upon our right to keep and bear arms.
true,Says Newt Gingrich aligned with Nancy Pelosi on global warming.
false,"The Jewish holiday Purim is ""their version of Halloween here."""
false,The fact that Rick Scott is running for governor as a 'reformer' would be funny if it wasn't so outrageous. This is a man who barely escaped imprisonment.
false,"Says CNNs Wolf Blitzer was wrong to say that the wealthiest Americans, they pay the most in taxes already -- 50 percent of Americans dont even pay any federal income tax."
true,"Fifteen years ago, the assets of the six largest banks in this country totaled 17 percent of GDP ... The assets of the six largest banks in the United States today total 63 percent of GDP."
true,"For the first time in nearly two decades, we produce more oil here in the United States than we buy from the rest of the world."
false,The largest category of people coming into the technical schools in Wisconsin are people with four-year degrees.
false,Brazil got off oil in the last 30 years.
false,"Louisiana gets ""not one single penny"" from Gulf Coast offshore oil revenues."
false,"For the first time in U.S. history, a personal inaction will be deemed unlawful -- not purchasing a health-insurance plan"
false,Says he lived in a colonia while working as a farm worker.
true,Says Russ Feingold broke his 1992 promise to always get the majority of funding from Wisconsin residents.
true,"Even our attorney general who is a strong Democrat, she has said that we need causation in our workers comp system. Thats the No. 1 thing pushing our manufacturing jobs out of Illinois."
true,Says President Franklin Delano Roosevelt felt there wasnt a need in the public sector to have collective bargaining because the government is the people.
false,We will be the first party to elect a bald guy to governor.
true,"Two years ago...I wrote to Secretary Paulson, I wrote to Federal Reserve Chairman Bernanke, and told them [subprime lending] is something we have to deal with."
true,Georgia ranks No. 9 in the rate of women murdered by men.
true,"Says Gov. Charlie Crist has called him ""a rock star."""
true,Says Kelly Ayotte voted again yesterday against a proposal to expand background checks -- (buyers) can continue to simply go online or to gun shows to purchase guns without background checks.
true,I get the most money from active duty officers and military personnel.
true,"In Texas, schools do not even have to teach sex education."
false,"Terry McAuliffe cashed in, walking away with millions from the demise of Global Crossing."
false,Phoenix is the kidnapping capital of the Western Hemisphere.
true,"A year ago, in March 2007, I called for immediate action to address abuses in the subprime market, and I laid out detailed concrete proposals for how to do so."
false,Gov. Terry McAuliffe has made several statements that he would love to be in a Cabinet secretary position with the Clinton administration.
true,Says the U.S. Department of Homeland Security must report to about 100 congressional committees and subcommittees.
true,Says Gary Farmers claim that he received an A from the NRA is an absolute lie.
true,"Marco Rubio spent $400K of your tax dollars remodeling offices, and building a members-only lounge."
false,There are places in America that are among the most dangerous in the world. You go to places like Oakland. Or Ferguson. The crime numbers are worse. Seriously.
false,Bush's tax cuts for high earners have been the biggest contributor to the budget deficit.
false,President Obamas lawsuit claims it is unconstitutional for Ohio to allow servicemen and women extended early voting privileges during the states early voting period.
